datetime,epoch_ms,ts_millis,mpu_id,ax,ay,az,gx,gy,gz,label
2026-06-01 14:20:30.643,2207170099,262643,1,0.5332,0.19727,0.96411,-2.038,2.405,-2.198,ergonomis
2026-06-01 14:20:30.643,2207170099,262643,2,1.02417,-0.1145,-0.08301,6.107,0.931,3.656,ergonomis
2026-06-01 14:20:30.843,2207170299,262843,1,0.5127,0.17334,0.9873,-0.901,3.618,7.71,ergonomis
2026-06-01 14:20:30.843,2207170299,262843,2,1.04517,-0.06396,-0.07129,-2.641,0.305,-2.725,ergonomis
2026-06-01 14:20:30.043,2207169499,263043,1,0.51709,0.17676,0.9834,-0.275,3.511,-1.672,ergonomis
2026-06-01 14:20:30.043,2207169499,263043,2,1.01978,-0.08032,-0.07007,0.985,1.771,3.099,ergonomis
2026-06-01 14:20:30.243,2207169699,263243,1,0.49243,0.1604,0.99023,-0.489,-4.718,-1.695,ergonomis
2026-06-01 14:20:30.243,2207169699,263243,2,1.03857,-0.10205,-0.07373,-8.969,3.557,-0.611,ergonomis
2026-06-01 14:20:30.443,2207169899,263443,1,0.55005,0.18188,0.979,10.473,-6.122,6.076,ergonomis
2026-06-01 14:20:30.443,2207169899,263443,2,1.06152,-0.05737,-0.0625,-26.893,-2.748,-1.847,ergonomis
2026-06-01 14:20:31.643,2207171099,263643,1,0.53833,0.17871,0.95239,-4.908,-3.015,-4.847,ergonomis
2026-06-01 14:20:31.643,2207171099,263643,2,1.02563,-0.07983,-0.08276,4.847,6.924,0.237,ergonomis
2026-06-01 14:20:31.843,2207171299,263843,1,0.53882,0.17114,0.96338,-2.336,6.206,-2.725,ergonomis
2026-06-01 14:20:31.843,2207171299,263843,2,1.0271,-0.07568,-0.05347,0.534,5.191,0.206,ergonomis
2026-06-01 14:20:31.043,2207170499,264043,1,0.4873,0.16064,0.98169,4.153,2.176,0.42,ergonomis
2026-06-01 14:20:31.043,2207170499,264043,2,1.02954,-0.08716,-0.02905,-5.282,-5.061,0.573,ergonomis
2026-06-01 14:20:31.243,2207170699,264243,1,0.53979,0.1958,0.96484,6.817,-4.443,-0.588,ergonomis
2026-06-01 14:20:31.243,2207170699,264243,2,1.01074,-0.09253,-0.02515,0.511,-5.099,-2.763,ergonomis
2026-06-01 14:20:31.443,2207170899,264443,1,0.59351,0.21069,0.94141,3.74,-0.931,1.053,ergonomis
2026-06-01 14:20:31.443,2207170899,264443,2,1.02466,-0.07666,-0.104,1.115,-1.817,1.847,ergonomis
2026-06-01 14:20:32.643,2207172099,264643,1,0.58789,0.1853,0.92896,0.542,-3.031,-2.908,ergonomis
2026-06-01 14:20:32.643,2207172099,264643,2,1.04858,-0.08301,-0.09692,-5.565,-10.191,-1.038,ergonomis
2026-06-01 14:20:32.843,2207172299,264843,1,0.6167,0.21313,0.90381,3.977,-3.489,-2.366,ergonomis
2026-06-01 14:20:32.843,2207172299,264843,2,1.05103,-0.06128,-0.11841,1.74,-6.13,-2.634,ergonomis
2026-06-01 14:20:32.043,2207171499,265043,1,0.60791,0.2478,0.91333,3.55,-0.893,-1.985,ergonomis
2026-06-01 14:20:32.043,2207171499,265043,2,1.03784,-0.06982,-0.13623,-0.557,-5.092,0.901,ergonomis
2026-06-01 14:20:32.243,2207171699,265243,1,0.61621,0.2373,0.89526,-0.916,-1.687,0.298,ergonomis
2026-06-01 14:20:32.243,2207171699,265243,2,1.02222,-0.05762,-0.15186,-1.885,-1.473,0.748,ergonomis
2026-06-01 14:20:32.443,2207171899,265443,1,0.61377,0.22388,0.90576,0.405,4.046,1.076,ergonomis
2026-06-01 14:20:32.443,2207171899,265443,2,1.0249,-0.06055,-0.1521,-1.725,-1.046,0.275,ergonomis
2026-06-01 14:20:33.643,2207173099,265643,1,0.62671,0.229,0.90576,2.832,3.504,2.336,ergonomis
2026-06-01 14:20:33.643,2207173099,265643,2,1.01587,-0.06738,-0.15015,-0.435,3.084,-1.611,ergonomis
2026-06-01 14:20:33.843,2207173299,265843,1,0.61035,0.22778,0.88867,-0.496,1.29,-1.13,ergonomis
2026-06-01 14:20:33.843,2207173299,265843,2,1.03003,-0.06274,-0.16357,-0.443,1.832,2.412,ergonomis
2026-06-01 14:20:33.043,2207172499,266043,1,0.62842,0.23047,0.90356,0.382,-1.435,-2.824,ergonomis
2026-06-01 14:20:33.043,2207172499,266043,2,1.02075,-0.06787,-0.14136,-1.252,2.359,4.145,ergonomis
2026-06-01 14:20:33.243,2207172699,266243,1,0.62061,0.23145,0.88452,-1.664,-0.756,-0.26,ergonomis
2026-06-01 14:20:33.243,2207172699,266243,2,1.01294,-0.07324,-0.15308,4.718,1.565,3.832,ergonomis
2026-06-01 14:20:33.443,2207172899,266443,1,0.63135,0.22437,0.89551,-1.992,1.748,-3.038,ergonomis
2026-06-01 14:20:33.443,2207172899,266443,2,1.03687,-0.10181,-0.14795,-1.489,3.962,3.389,ergonomis
