datetime,epoch_ms,ts_millis,mpu_id,ax,ay,az,gx,gy,gz,label
2026-06-01 16:25:50.912,2214690368,433912,1,0.98608,0.17749,0.40063,-0.023,2.718,-0.519,ergonomis
2026-06-01 16:25:50.912,2214690368,433912,2,1.01074,-0.17139,-0.11719,-1.847,0.87,-0.214,ergonomis
2026-06-01 16:25:50.112,2214689568,434112,1,0.99561,0.17188,0.41357,0.649,2.069,-0.282,ergonomis
2026-06-01 16:25:50.112,2214689568,434112,2,1.0188,-0.1731,-0.10645,-1.458,0.824,1.031,ergonomis
2026-06-01 16:25:50.312,2214689768,434312,1,0.99365,0.17749,0.39917,-0.885,2.916,0.611,ergonomis
2026-06-01 16:25:50.312,2214689768,434312,2,1.01758,-0.15479,-0.11328,-1.099,1.802,0.672,ergonomis
2026-06-01 16:25:50.512,2214689968,434512,1,0.97583,0.177,0.40552,1.695,3.794,-2.145,ergonomis
2026-06-01 16:25:50.512,2214689968,434512,2,1.01587,-0.16089,-0.08472,-2.718,0.962,-0.206,ergonomis
2026-06-01 16:25:50.712,2214690168,434712,1,0.98486,0.16626,0.40576,-0.855,2.718,-0.038,ergonomis
2026-06-01 16:25:50.712,2214690168,434712,2,1.02026,-0.16089,-0.0979,-1.664,0.298,-0.107,ergonomis
2026-06-01 16:25:51.912,2214691368,434912,1,0.9856,0.17603,0.42261,-0.382,2.13,-0.756,ergonomis
2026-06-01 16:25:51.912,2214691368,434912,2,1.01367,-0.16431,-0.10791,-1.595,0.443,0.656,ergonomis
2026-06-01 16:25:51.112,2214690568,435112,1,0.99341,0.17334,0.41333,-0.748,1.977,-0.969,ergonomis
2026-06-01 16:25:51.112,2214690568,435112,2,1.03345,-0.15381,-0.10596,-0.977,-1.282,1.916,ergonomis
2026-06-01 16:25:51.312,2214690768,435312,1,0.97949,0.16675,0.42505,-0.031,2.16,0.031,ergonomis
2026-06-01 16:25:51.312,2214690768,435312,2,1.0271,-0.16919,-0.10083,-0.931,0.145,0.908,ergonomis
2026-06-01 16:25:51.512,2214690968,435512,1,0.98511,0.16187,0.42749,0.168,1.542,-0.389,ergonomis
2026-06-01 16:25:51.512,2214690968,435512,2,1.01855,-0.1665,-0.1062,-1.542,0.29,0.565,ergonomis
2026-06-01 16:25:51.712,2214691168,435712,1,0.9978,0.16113,0.42603,0.748,1.702,-0.664,ergonomis
2026-06-01 16:25:51.712,2214691168,435712,2,1.02148,-0.17065,-0.10913,-0.725,1.313,0.305,ergonomis
2026-06-01 16:25:52.912,2214692368,435912,1,0.99316,0.16553,0.41943,1.702,1.374,-0.916,ergonomis
2026-06-01 16:25:52.912,2214692368,435912,2,1.01929,-0.1604,-0.10205,-0.58,1.29,0.985,ergonomis
2026-06-01 16:25:52.112,2214691568,436112,1,0.98779,0.16895,0.41382,1.137,1.214,-0.878,ergonomis
2026-06-01 16:25:52.112,2214691568,436112,2,1.02002,-0.16919,-0.10425,0.206,1.198,0.489,ergonomis
2026-06-01 16:25:52.312,2214691768,436312,1,0.99268,0.1665,0.43115,0.557,0.962,-0.534,ergonomis
2026-06-01 16:25:52.312,2214691768,436312,2,1.01807,-0.17065,-0.0979,-0.351,0.885,0.924,ergonomis
2026-06-01 16:25:52.512,2214691968,436512,1,0.99707,0.16528,0.41284,1.13,1.832,-0.939,ergonomis
2026-06-01 16:25:52.512,2214691968,436512,2,1.02319,-0.1687,-0.0979,-1.13,1.061,-0.618,ergonomis
2026-06-01 16:25:52.712,2214692168,436712,1,0.98779,0.17114,0.40942,-1.504,3.489,-0.282,ergonomis
2026-06-01 16:25:52.712,2214692168,436712,2,1.0166,-0.16577,-0.10205,-2.053,0.252,-0.176,ergonomis
2026-06-01 16:25:53.912,2214693368,436912,1,0.99243,0.1626,0.41797,-0.527,4.214,0.374,ergonomis
2026-06-01 16:25:53.912,2214693368,436912,2,1.01855,-0.15601,-0.09399,-0.87,1.046,0.115,ergonomis
2026-06-01 16:25:53.112,2214692568,437112,1,0.99097,0.16992,0.43042,-0.542,2.427,-0.153,ergonomis
2026-06-01 16:25:53.112,2214692568,437112,2,1.01636,-0.16016,-0.09937,-1.061,0.87,0.42,ergonomis
2026-06-01 16:25:53.312,2214692768,437312,1,0.9834,0.16113,0.44214,-0.382,3.16,-0.626,ergonomis
2026-06-01 16:25:53.312,2214692768,437312,2,1.02148,-0.16187,-0.08887,-1.702,0.16,0.992,ergonomis
2026-06-01 16:25:53.512,2214692968,437512,1,0.98413,0.16187,0.44946,4.656,2.542,2.71,ergonomis
2026-06-01 16:25:53.512,2214692968,437512,2,1.00708,-0.14795,-0.07568,-0.16,0.588,1.511,ergonomis
2026-06-01 16:25:53.712,2214693168,437712,1,0.98877,0.15308,0.44434,0.008,0.389,0.542,ergonomis
2026-06-01 16:25:53.712,2214693168,437712,2,1.01709,-0.17529,-0.08838,0.542,-0.069,0.931,ergonomis
2026-06-01 16:25:54.912,2214694368,437912,1,0.99365,0.15063,0.42896,2.641,-0.237,-0.015,ergonomis
2026-06-01 16:25:54.912,2214694368,437912,2,1.02026,-0.17603,-0.08252,0.313,3.145,-0.321,ergonomis
2026-06-01 16:25:54.112,2214693568,438112,1,0.98193,0.16772,0.4248,-0.092,2.809,-1.565,ergonomis
2026-06-01 16:25:54.112,2214693568,438112,2,1.01587,-0.18701,-0.05542,-2.977,2.901,-0.115,ergonomis
2026-06-01 16:25:54.312,2214693768,438312,1,0.97827,0.14551,0.43896,-0.962,4.473,-1.145,ergonomis
2026-06-01 16:25:54.312,2214693768,438312,2,1.02393,-0.16821,-0.06152,-1.702,1.198,-0.565,ergonomis
2026-06-01 16:25:54.512,2214693968,438512,1,0.97583,0.15576,0.45166,0.275,3.893,-1.885,ergonomis
2026-06-01 16:25:54.512,2214693968,438512,2,1.02393,-0.16016,-0.06494,-0.962,1.351,-0.382,ergonomis
2026-06-01 16:25:54.712,2214694168,438712,1,0.98364,0.16821,0.45801,1.321,3.351,-1.603,ergonomis
2026-06-01 16:25:54.712,2214694168,438712,2,1.00708,-0.16284,-0.05127,-1.74,0.847,-0.397,ergonomis
2026-06-01 16:25:55.912,2214695368,438912,1,0.97949,0.17554,0.4519,-0.45,3.344,-1.046,ergonomis
2026-06-01 16:25:55.912,2214695368,438912,2,1.01978,-0.15479,-0.06104,-1.267,1.176,0.534,ergonomis
2026-06-01 16:25:55.112,2214694568,439112,1,0.9873,0.18115,0.46729,-1.992,1.794,0.26,ergonomis
2026-06-01 16:25:55.112,2214694568,439112,2,1.01147,-0.15918,-0.06616,-4.802,0.137,2.939,ergonomis
2026-06-01 16:25:55.312,2214694768,439312,1,0.97778,0.15527,0.46582,-1.26,2.519,-2.229,ergonomis
2026-06-01 16:25:55.312,2214694768,439312,2,1.01147,-0.18018,-0.05347,-1.374,0.794,-0.298,ergonomis
2026-06-01 16:25:55.512,2214694968,439512,1,0.98584,0.16699,0.45361,6.282,5.992,1.863,ergonomis
2026-06-01 16:25:55.512,2214694968,439512,2,1.02808,-0.16602,-0.05908,2.916,3.992,-4.13,ergonomis
2026-06-01 16:25:55.712,2214695168,439712,1,0.97217,0.18311,0.47632,5.496,8.427,-0.519,ergonomis
2026-06-01 16:25:55.712,2214695168,439712,2,1.0188,-0.12329,-0.02759,-1.847,3.069,1.137,ergonomis
2026-06-01 16:25:56.912,2214696368,439912,1,0.95557,0.14453,0.49902,-8.466,1.977,0.664,ergonomis
2026-06-01 16:25:56.912,2214696368,439912,2,1.01489,-0.17529,-0.03711,-1.076,-0.588,1.221,ergonomis
2026-06-01 16:25:56.112,2214695568,440112,1,0.96558,0.15503,0.49658,1.427,3.473,-2.061,ergonomis
2026-06-01 16:25:56.112,2214695568,440112,2,1.02295,-0.15186,-0.02393,-3.626,0.809,-0.893,ergonomis
2026-06-01 16:25:56.312,2214695768,440312,1,0.95776,0.15137,0.51172,1.947,3.282,-1.206,ergonomis
2026-06-01 16:25:56.312,2214695768,440312,2,1.01953,-0.15576,-0.02783,0.412,1.962,0.153,ergonomis
2026-06-01 16:25:56.512,2214695968,440512,1,0.97095,0.16748,0.49683,2.824,2.221,-0.336,ergonomis
2026-06-01 16:25:56.512,2214695968,440512,2,1.01489,-0.13989,-0.03076,-0.29,2.389,-1.107,ergonomis
2026-06-01 16:25:56.712,2214696168,440712,1,0.96045,0.17285,0.51245,-0.687,0.962,-1.977,ergonomis
2026-06-01 16:25:56.712,2214696168,440712,2,1.02393,-0.14966,-0.02075,-0.916,0.634,0.817,ergonomis
2026-06-01 16:25:57.912,2214697368,440912,1,0.94702,0.16357,0.50464,1.351,0.74,-1.481,ergonomis
2026-06-01 16:25:57.912,2214697368,440912,2,1.03418,-0.15991,-0.02588,-2.58,-0.473,-0.153,ergonomis
2026-06-01 16:25:57.112,2214696568,441112,1,0.9541,0.15918,0.50244,1.115,3.42,-2.053,ergonomis
2026-06-01 16:25:57.112,2214696568,441112,2,1.02808,-0.1543,-0.01587,-0.962,2.42,-1.611,ergonomis
2026-06-01 16:25:57.312,2214696768,441312,1,0.9519,0.17017,0.50439,1.832,3.763,-0.908,ergonomis
2026-06-01 16:25:57.312,2214696768,441312,2,1.02563,-0.12817,-0.00317,-2.137,0.504,-0.359,ergonomis
2026-06-01 16:25:57.512,2214696968,441512,1,0.94751,0.17578,0.51587,1.267,2.244,-1.328,ergonomis
2026-06-01 16:25:57.512,2214696968,441512,2,1.02124,-0.14258,-0.00854,-0.435,1.328,-0.863,ergonomis
2026-06-01 16:25:57.712,2214697168,441712,1,0.94238,0.17529,0.5166,1.893,2.725,-1.611,ergonomis
2026-06-01 16:25:57.712,2214697168,441712,2,1.02637,-0.14111,-0.00415,-0.771,2.092,-0.74,ergonomis
2026-06-01 16:25:58.912,2214698368,441912,1,0.94604,0.17871,0.50903,0.366,2.244,-0.023,ergonomis
2026-06-01 16:25:58.912,2214698368,441912,2,1.02441,-0.12695,-0.00732,-2.198,0.069,-0.069,ergonomis
2026-06-01 16:25:58.112,2214697568,442112,1,0.95093,0.17236,0.50537,-2.656,2.023,-1.489,ergonomis
2026-06-01 16:25:58.112,2214697568,442112,2,1.03003,-0.14209,-0.01465,-1.153,0.817,-0.282,ergonomis
2026-06-01 16:25:58.312,2214697768,442312,1,0.94458,0.17188,0.52368,-0.542,1.641,0.252,ergonomis
2026-06-01 16:25:58.312,2214697768,442312,2,1.02393,-0.13599,-0.00244,-1.557,0.382,-0.023,ergonomis
2026-06-01 16:25:58.512,2214697968,442512,1,0.94604,0.17822,0.51733,-0.137,2.832,-0.641,ergonomis
2026-06-01 16:25:58.512,2214697968,442512,2,1.02783,-0.13403,0.00366,-1.794,0.534,-0.298,ergonomis
2026-06-01 16:25:58.712,2214698168,442712,1,0.94067,0.17017,0.53076,1.695,1.824,-1.328,ergonomis
2026-06-01 16:25:58.712,2214698168,442712,2,1.01953,-0.13794,0.00244,0.305,3.046,-0.137,ergonomis
2026-06-01 16:25:59.912,2214699368,442912,1,0.95508,0.17993,0.52637,1.282,1.809,-0.206,ergonomis
2026-06-01 16:25:59.912,2214699368,442912,2,1.01245,-0.13135,-0.01294,-1.176,1.107,1.13,ergonomis
2026-06-01 16:25:59.112,2214698568,443112,1,0.948,0.17822,0.52002,1.695,0.328,-0.275,ergonomis
2026-06-01 16:25:59.112,2214698568,443112,2,1.02515,-0.13086,0.00342,0.412,1.29,-0.198,ergonomis
2026-06-01 16:25:59.312,2214698768,443312,1,0.95435,0.19238,0.51025,-0.443,0.359,-1.573,ergonomis
2026-06-01 16:25:59.312,2214698768,443312,2,1.02539,-0.1272,-0.01294,-3.794,-4.076,2.489,ergonomis
2026-06-01 16:25:59.512,2214698968,443512,1,0.94922,0.18579,0.51367,0.344,1.969,0.344,ergonomis
2026-06-01 16:25:59.512,2214698968,443512,2,1.01758,-0.1333,0.00098,-0.954,0.893,0.305,ergonomis
2026-06-01 16:25:59.712,2214699168,443712,1,0.94238,0.16992,0.52295,-0.534,2.29,0.16,ergonomis
2026-06-01 16:25:59.712,2214699168,443712,2,1.02344,-0.12622,0.01367,-0.603,0.618,0.45,ergonomis
2026-06-01 16:26:00.912,2214700368,443912,1,0.9519,0.1709,0.51489,1.214,1.672,-1.145,ergonomis
2026-06-01 16:26:00.912,2214700368,443912,2,1.02466,-0.1311,-0.00415,-0.221,2.55,-0.863,ergonomis
2026-06-01 16:26:00.112,2214699568,444112,1,0.93335,0.2019,0.53076,1.786,2.771,1.55,ergonomis
2026-06-01 16:26:00.112,2214699568,444112,2,1.01636,-0.12036,0.04224,-2.687,1.176,1.908,ergonomis
2026-06-01 16:26:00.312,2214699768,444312,1,0.94556,0.1626,0.52637,-1.321,3.305,-2.618,ergonomis
2026-06-01 16:26:00.312,2214699768,444312,2,1.01953,-0.13306,0.01392,-2.466,-0.725,-0.779,ergonomis
2026-06-01 16:26:00.512,2214699968,444512,1,0.93237,0.18164,0.53711,-0.084,1.0,-0.084,ergonomis
2026-06-01 16:26:00.512,2214699968,444512,2,1.02954,-0.12646,0.0083,-1.397,-0.481,0.611,ergonomis
2026-06-01 16:26:00.712,2214700168,444712,1,0.99756,0.20508,0.46143,4.168,-1.84,-4.145,ergonomis
2026-06-01 16:26:00.712,2214700168,444712,2,1.04614,-0.14087,-0.02783,-2.107,9.916,2.336,ergonomis
2026-06-01 16:26:01.912,2214701368,444912,1,1.00977,0.24292,0.46973,-2.031,4.87,-1.092,ergonomis
2026-06-01 16:26:01.912,2214701368,444912,2,1.0332,-0.13135,0.01563,-0.916,4.397,-1.031,ergonomis
2026-06-01 16:26:01.112,2214700568,445112,1,0.99756,0.23511,0.42212,0.313,2.008,-3.145,ergonomis
2026-06-01 16:26:01.112,2214700568,445112,2,1.03931,-0.13184,0.04004,-0.237,2.634,-2.366,ergonomis
2026-06-01 16:26:01.312,2214700768,445312,1,0.93823,0.22266,0.52612,-10.275,12.298,4.038,ergonomis
2026-06-01 16:26:01.312,2214700768,445312,2,1.02905,-0.12646,-0.00537,-0.229,-8.878,4.031,ergonomis
2026-06-01 16:26:01.512,2214700968,445512,1,0.88354,0.18506,0.52563,-0.099,2.282,-0.183,ergonomis
2026-06-01 16:26:01.512,2214700968,445512,2,0.98926,-0.12769,0.04736,1.939,-5.427,0.931,ergonomis
2026-06-01 16:26:01.712,2214701168,445712,1,0.93774,0.19409,0.51172,9.603,-7.809,-4.29,ergonomis
2026-06-01 16:26:01.712,2214701168,445712,2,0.9834,-0.16846,-0.00122,-2.427,-0.748,2.511,ergonomis
2026-06-01 16:26:02.912,2214702368,445912,1,0.94385,0.18823,0.52563,-5.481,4.802,3.573,ergonomis
2026-06-01 16:26:02.912,2214702368,445912,2,1.02466,-0.14575,0.0105,-0.779,0.092,5.221,ergonomis
2026-06-01 16:26:02.112,2214701568,446112,1,0.95703,0.17261,0.50195,0.466,-2.405,1.321,ergonomis
2026-06-01 16:26:02.112,2214701568,446112,2,1.01367,-0.15479,0.01563,-0.779,1.244,0.198,ergonomis
2026-06-01 16:26:02.312,2214701768,446312,1,0.95117,0.17017,0.50854,-3.992,6.412,-1.702,ergonomis
2026-06-01 16:26:02.312,2214701768,446312,2,1.03467,-0.18066,0.00513,-3.26,-2.206,3.603,ergonomis
2026-06-01 16:26:02.512,2214701968,446512,1,0.93311,0.1626,0.52417,2.145,-1.16,-2.115,ergonomis
2026-06-01 16:26:02.512,2214701968,446512,2,1.00732,-0.16797,-0.00049,-4.275,-0.573,0.817,ergonomis
2026-06-01 16:26:02.712,2214702168,446712,1,0.9458,0.198,0.48584,1.534,3.702,-2.176,ergonomis
2026-06-01 16:26:02.712,2214702168,446712,2,1.00146,-0.15454,0.02148,-3.985,-2.122,-0.824,ergonomis
2026-06-01 16:26:03.912,2214703368,446912,1,0.92358,0.18848,0.5061,0.626,4.427,-0.863,ergonomis
2026-06-01 16:26:03.912,2214703368,446912,2,1.00854,-0.1333,0.02197,-4.206,-2.542,-0.756,ergonomis
2026-06-01 16:26:03.112,2214702568,447112,1,0.92212,0.1936,0.5144,2.115,6.527,-1.489,ergonomis
2026-06-01 16:26:03.112,2214702568,447112,2,0.99854,-0.13135,0.00635,-2.076,-4.802,-2.534,ergonomis
2026-06-01 16:26:03.312,2214702768,447312,1,0.89697,0.19458,0.52466,-3.626,7.0,-0.115,ergonomis
2026-06-01 16:26:03.312,2214702768,447312,2,1.00562,-0.1394,0.01929,-4.733,-2.122,1.046,ergonomis
2026-06-01 16:26:03.512,2214702968,447512,1,0.95239,0.21289,0.46802,4.16,0.076,-2.458,ergonomis
2026-06-01 16:26:03.512,2214702968,447512,2,0.98291,-0.13403,0.01318,-2.901,0.771,-1.954,ergonomis
2026-06-01 16:26:03.712,2214703168,447712,1,0.95874,0.19873,0.50806,0.573,2.053,1.74,ergonomis
2026-06-01 16:26:03.712,2214703168,447712,2,1.01709,-0.1377,-0.0188,-0.481,-1.198,1.221,ergonomis
2026-06-01 16:26:04.912,2214704368,447912,1,0.95776,0.19409,0.52588,2.107,1.573,-1.45,ergonomis
2026-06-01 16:26:04.912,2214704368,447912,2,1.00269,-0.1438,0.00171,0.489,0.878,-0.137,ergonomis
2026-06-01 16:26:04.112,2214703568,448112,1,0.9585,0.19141,0.53125,0.595,0.565,-0.198,ergonomis
2026-06-01 16:26:04.112,2214703568,448112,2,1.05371,-0.12451,-0.01953,-4.336,2.168,0.023,ergonomis
2026-06-01 16:26:04.312,2214703768,448312,1,0.94653,0.19873,0.50708,-2.84,3.664,1.237,ergonomis
2026-06-01 16:26:04.312,2214703768,448312,2,1.02686,-0.13379,-0.00049,0.053,-1.137,2.374,ergonomis
2026-06-01 16:26:04.512,2214703968,448512,1,0.94067,0.17969,0.5083,-1.466,1.443,0.519,ergonomis
2026-06-01 16:26:04.512,2214703968,448512,2,1.02563,-0.15161,0.01001,-0.359,1.954,0.634,ergonomis
2026-06-01 16:26:04.712,2214704168,448712,1,0.95264,0.17676,0.51733,-0.557,4.122,-0.527,ergonomis
2026-06-01 16:26:04.712,2214704168,448712,2,1.01758,-0.14355,0.01099,-2.87,0.794,0.397,ergonomis
2026-06-01 16:26:05.912,2214705368,448912,1,0.94238,0.17822,0.52051,-0.252,3.756,-0.115,ergonomis
2026-06-01 16:26:05.912,2214705368,448912,2,1.02051,-0.14063,0.01343,-1.527,1.008,-0.031,ergonomis
2026-06-01 16:26:05.112,2214704568,449112,1,0.94336,0.177,0.53052,0.87,3.298,-0.71,ergonomis
2026-06-01 16:26:05.112,2214704568,449112,2,1.01758,-0.14063,0.01367,-1.183,0.702,-0.893,ergonomis
2026-06-01 16:26:05.312,2214704768,449312,1,0.94067,0.18604,0.53125,0.191,2.885,-1.237,ergonomis
2026-06-01 16:26:05.312,2214704768,449312,2,1.01831,-0.13843,0.0127,-1.321,0.427,0.351,ergonomis
2026-06-01 16:26:05.512,2214704968,449512,1,0.93066,0.17285,0.53296,-0.328,2.901,-0.809,ergonomis
2026-06-01 16:26:05.512,2214704968,449512,2,1.01685,-0.14429,0.01465,-1.405,0.191,-0.366,ergonomis
2026-06-01 16:26:05.712,2214705168,449712,1,0.94263,0.17944,0.53418,0.351,3.618,-0.954,ergonomis
2026-06-01 16:26:05.712,2214705168,449712,2,1.01147,-0.14258,0.01489,-1.664,0.481,0.595,ergonomis
2026-06-01 16:26:06.912,2214706368,449912,1,0.93677,0.17188,0.54761,-2.031,2.282,0.008,ergonomis
2026-06-01 16:26:06.912,2214706368,449912,2,1.01611,-0.14233,0.01172,-0.985,0.573,0.122,ergonomis
2026-06-01 16:26:06.112,2214705568,450112,1,0.93945,0.18164,0.54468,1.198,2.008,-0.71,ergonomis
2026-06-01 16:26:06.112,2214705568,450112,2,1.01904,-0.13892,0.01318,-0.252,1.183,0.237,ergonomis
2026-06-01 16:26:06.312,2214705768,450312,1,0.92993,0.1731,0.55078,-2.214,1.916,-0.26,ergonomis
2026-06-01 16:26:06.312,2214705768,450312,2,1.01367,-0.14429,0.02271,-1.679,-0.328,0.55,ergonomis
