datetime,epoch_ms,ts_millis,mpu_id,ax,ay,az,gx,gy,gz,label
2026-06-01 16:50:00.202,2216139658,273202,1,0.86963,-0.30566,0.63452,1.214,0.29,-0.328,ergonomis
2026-06-01 16:50:00.202,2216139658,273202,2,1.00073,-0.06592,0.15967,-4.931,-1.16,0.412,ergonomis
2026-06-01 16:50:00.403,2216139859,273403,1,0.87988,-0.29761,0.60352,-1.573,0.779,-2.107,ergonomis
2026-06-01 16:50:00.403,2216139859,273403,2,1.00171,-0.09375,0.16602,-3.145,0.382,-0.397,ergonomis
2026-06-01 16:50:00.603,2216140059,273603,1,0.87646,-0.2937,0.61865,0.374,0.977,-1.824,ergonomis
2026-06-01 16:50:00.603,2216140059,273603,2,1.00195,-0.09717,0.17578,-7.511,3.473,-2.191,ergonomis
2026-06-01 16:50:00.803,2216140259,273803,1,0.86938,-0.29468,0.62061,3.237,0.634,-1.58,ergonomis
2026-06-01 16:50:00.803,2216140259,273803,2,1.05054,-0.07129,0.14893,-3.779,0.137,-1.26,ergonomis
2026-06-01 16:50:00.003,2216139459,274003,1,0.88794,-0.29468,0.60767,-1.115,1.122,-0.779,ergonomis
2026-06-01 16:50:00.003,2216139459,274003,2,1.01025,-0.10132,0.1543,-3.076,0.26,0.947,ergonomis
2026-06-01 16:50:01.294,2216140750,274294,1,0.89624,-0.28516,0.60645,0.443,1.885,-0.069,ergonomis
2026-06-01 16:50:01.294,2216140750,274294,2,0.99951,-0.09912,0.16724,-0.061,1.153,-0.443,ergonomis
2026-06-01 16:50:01.494,2216140950,274494,1,0.87256,-0.2876,0.60815,-0.344,3.466,-0.412,ergonomis
2026-06-01 16:50:01.494,2216140950,274494,2,0.99951,-0.09253,0.17236,-0.015,,0.779,ergonomis
2026-06-01 16:50:01.694,2216141150,274694,1,0.88354,-0.29761,0.61157,1.153,2.359,-0.656,ergonomis
2026-06-01 16:50:01.694,2216141150,274694,2,0.99829,-0.08765,0.16211,0.344,1.13,-0.069,ergonomis
2026-06-01 16:50:01.894,2216141350,274894,1,0.88184,-0.29663,0.62378,0.977,2.115,-0.893,ergonomis
2026-06-01 16:50:01.894,2216141350,274894,2,1.0061,-0.08765,0.16968,-0.389,0.763,0.397,ergonomis
2026-06-01 16:50:02.094,2216141550,275094,1,0.88916,-0.29077,0.61108,1.649,2.244,-0.794,ergonomis
2026-06-01 16:50:02.094,2216141550,275094,2,1.00293,-0.08911,0.16553,-2.069,0.321,-0.137,ergonomis
2026-06-01 16:50:02.294,2216141750,275294,1,0.87817,-0.29126,0.62769,-0.924,1.977,-1.695,ergonomis
2026-06-01 16:50:02.294,2216141750,275294,2,0.9917,-0.0813,0.17969,-0.969,0.924,-0.221,ergonomis
2026-06-01 16:50:02.512,2216141968,275512,1,0.88892,-0.29419,0.60547,1.069,2.084,-1.023,ergonomis
2026-06-01 16:50:02.512,2216141968,275512,2,0.99829,-0.07666,0.1731,-1.824,0.542,0.053,ergonomis
2026-06-01 16:50:02.712,2216142168,275712,1,0.87695,-0.28467,0.62378,0.282,1.405,-1.626,ergonomis
2026-06-01 16:50:02.712,2216142168,275712,2,0.99902,-0.08887,0.17017,-2.794,0.496,0.267,ergonomis
2026-06-01 16:50:02.912,2216142368,275912,1,0.8894,-0.28296,0.61597,0.336,1.611,-1.45,ergonomis
2026-06-01 16:50:02.912,2216142368,275912,2,0.99731,-0.08472,0.16724,-1.664,1.344,-0.298,ergonomis
2026-06-01 16:50:03.112,2216142568,276112,1,0.88843,-0.28247,0.61206,0.122,0.855,0.076,ergonomis
2026-06-01 16:50:03.112,2216142568,276112,2,1.0061,-0.07617,0.16553,-0.496,-0.137,1.351,ergonomis
2026-06-01 16:50:03.312,2216142768,276312,1,0.88501,-0.28589,0.61011,0.626,1.908,0.137,ergonomis
2026-06-01 16:50:03.312,2216142768,276312,2,0.99707,-0.07642,0.16455,-0.885,1.389,0.321,ergonomis
2026-06-01 16:50:03.512,2216142968,276512,1,0.87866,-0.28174,0.61353,0.656,1.977,-0.099,ergonomis
2026-06-01 16:50:03.512,2216142968,276512,2,0.9978,-0.08447,0.16309,-0.718,-0.137,0.779,ergonomis
2026-06-01 16:50:03.741,2216143197,276740,1,0.87598,-0.28906,0.61865,0.321,1.229,0.275,ergonomis
2026-06-01 16:50:03.741,2216143197,276740,2,1.00659,-0.08569,0.16992,-1.832,-0.191,1.084,ergonomis
2026-06-01 16:50:03.940,2216143396,276940,1,0.8833,-0.29785,0.61279,-0.847,0.924,-0.626,ergonomis
2026-06-01 16:50:03.940,2216143396,276940,2,1.00146,-0.08643,0.16602,-2.145,0.145,0.527,ergonomis
2026-06-01 16:50:04.140,2216143596,277140,1,0.88403,-0.29248,0.61499,0.924,2.107,-0.573,ergonomis
2026-06-01 16:50:04.140,2216143596,277140,2,1.00684,-0.09106,0.14819,-1.641,0.237,-0.29,ergonomis
2026-06-01 16:50:04.392,2216143848,277392,1,0.87988,-0.29248,0.60669,0.099,1.26,-0.802,ergonomis
2026-06-01 16:50:04.392,2216143848,277392,2,1.00586,-0.0835,0.15845,-2.748,0.229,0.13,ergonomis
2026-06-01 16:50:04.592,2216144048,277592,1,0.87988,-0.29053,0.60596,0.168,0.916,-1.397,ergonomis
2026-06-01 16:50:04.592,2216144048,277592,2,1.00024,-0.08545,0.1665,-3.878,0.656,-0.351,ergonomis
2026-06-01 16:50:04.792,2216144248,277792,1,0.88306,-0.29443,0.6106,0.962,1.458,-0.397,ergonomis
2026-06-01 16:50:04.792,2216144248,277792,2,1.00195,-0.08667,0.16284,-4.084,0.809,-0.748,ergonomis
2026-06-01 16:50:04.992,2216144448,277992,1,0.8894,-0.28442,0.61353,0.092,1.244,-0.893,ergonomis
2026-06-01 16:50:04.992,2216144448,277992,2,1.00293,-0.07617,0.17065,-2.481,-0.099,0.321,ergonomis
2026-06-01 16:50:05.192,2216144648,278192,1,0.87866,-0.27808,0.60034,0.351,2.008,-0.847,ergonomis
2026-06-01 16:50:05.192,2216144648,278192,2,1.00708,-0.08911,0.15283,0.206,-0.489,2.053,ergonomis
2026-06-01 16:50:05.392,2216144848,278392,1,0.88989,-0.28833,0.60498,0.015,1.511,-0.565,ergonomis
2026-06-01 16:50:05.392,2216144848,278392,2,1.00757,-0.09229,0.15454,-0.763,-0.099,0.702,ergonomis
2026-06-01 16:50:05.599,2216145055,278599,1,0.88281,-0.29321,0.60645,0.466,2.038,-0.679,ergonomis
2026-06-01 16:50:05.599,2216145055,278599,2,1.00293,-0.08301,0.15552,0.641,0.702,0.023,ergonomis
2026-06-01 16:50:05.799,2216145255,278799,1,0.88452,-0.28662,0.61279,0.511,2.878,-1.092,ergonomis
2026-06-01 16:50:05.799,2216145255,278799,2,1.00122,-0.08057,0.15405,1.076,0.824,0.718,ergonomis
2026-06-01 16:50:05.999,2216145455,278999,1,0.8833,-0.28296,0.6228,0.634,2.168,-0.359,ergonomis
2026-06-01 16:50:05.999,2216145455,278999,2,1.00098,-0.08252,0.16089,-0.183,0.603,0.26,ergonomis
2026-06-01 16:50:06.199,2216145655,279199,1,0.87451,-0.28345,0.60791,1.099,1.962,-0.992,ergonomis
2026-06-01 16:50:06.199,2216145655,279199,2,0.99707,-0.07861,0.1543,-0.824,0.763,1.122,ergonomis
2026-06-01 16:50:06.399,2216145855,279399,1,0.88306,-0.27905,0.61255,-0.099,1.939,-0.084,ergonomis
2026-06-01 16:50:06.399,2216145855,279399,2,1.00537,-0.09131,0.16064,-1.947,0.42,0.672,ergonomis
2026-06-01 16:50:06.599,2216146055,279599,1,0.88086,-0.28809,0.61157,0.863,1.656,0.214,ergonomis
2026-06-01 16:50:06.599,2216146055,279599,2,0.99976,-0.08911,0.16113,-2.122,-0.015,0.458,ergonomis
2026-06-01 16:50:06.799,2216146255,279799,1,0.88013,-0.28613,0.60791,0.229,1.931,-0.672,ergonomis
2026-06-01 16:50:06.799,2216146255,279799,2,0.99438,-0.08032,0.16602,-1.168,0.405,-0.038,ergonomis
2026-06-01 16:50:06.021,2216145477,280021,1,0.87476,-0.28613,0.62231,0.405,1.076,-1.046,ergonomis
2026-06-01 16:50:06.021,2216145477,280021,2,0.99829,-0.07983,0.16284,-1.389,0.748,-0.191,ergonomis
2026-06-01 16:50:07.225,2216146681,280225,1,0.88574,-0.28931,0.61353,0.206,1.939,-1.008,ergonomis
2026-06-01 16:50:07.225,2216146681,280225,2,1.00024,-0.0813,0.15625,-0.313,0.229,0.679,ergonomis
2026-06-01 16:50:07.425,2216146881,280425,1,0.88428,-0.28369,0.61133,-0.115,1.595,-1.115,ergonomis
2026-06-01 16:50:07.425,2216146881,280425,2,0.99683,-0.07593,0.15479,-1.191,0.267,0.473,ergonomis
2026-06-01 16:50:07.625,2216147081,280625,1,0.88037,-0.28955,0.60547,0.977,1.939,-0.176,ergonomis
2026-06-01 16:50:07.625,2216147081,280625,2,1.00537,-0.07739,0.15454,-1.977,-0.13,0.321,ergonomis
2026-06-01 16:50:07.825,2216147281,280825,1,0.88452,-0.27954,0.60815,0.321,1.817,-0.618,ergonomis
2026-06-01 16:50:07.825,2216147281,280825,2,1.00732,-0.08154,0.15405,-2.443,0.153,0.397,ergonomis
2026-06-01 16:50:07.026,2216146482,281026,1,0.88501,-0.27539,0.61328,0.42,1.824,-0.336,ergonomis
2026-06-01 16:50:07.026,2216146482,281026,2,1.00342,-0.08154,0.16113,-2.382,0.313,1.023,ergonomis
2026-06-01 16:50:08.226,2216147682,281226,1,0.87988,-0.2854,0.61255,0.313,0.832,0.198,ergonomis
