datetime,epoch_ms,ts_millis,mpu_id,ax,ay,az,gx,gy,gz,label
2026-05-20 17:39:01.530,1182280986,785530,1,0.93384,-0.10181,0.55029,6.504,-21.641,7.527,ergonomis
2026-05-20 17:39:01.530,1182280986,785530,2,0.87378,-0.54907,-0.00513,12.595,6.985,-3.611,ergonomis
2026-05-20 17:39:01.730,1182281186,785730,1,0.94409,-0.1062,0.52881,5.84,-14.13,4.13,ergonomis
2026-05-20 17:39:01.730,1182281186,785730,2,0.86182,-0.52759,0.08643,7.145,-11.137,-5.061,ergonomis
2026-05-20 17:39:01.930,1182281386,785930,1,0.95752,-0.11206,0.49219,-1.84,-1.802,-1.099,ergonomis
2026-05-20 17:39:01.930,1182281386,785930,2,0.89526,-0.50391,0.04443,6.229,-1.374,-2.267,ergonomis
2026-05-20 17:39:01.130,1182280586,786130,1,0.97583,-0.10889,0.47021,4.557,2.489,0.473,ergonomis
2026-05-20 17:39:01.130,1182280586,786130,2,0.90381,-0.50586,0.00171,2.817,-1.115,-0.015,ergonomis
2026-05-20 17:39:02.420,1182281876,786420,1,0.9729,-0.0896,0.48364,2.29,4.924,-1.183,ergonomis
2026-05-20 17:39:02.420,1182281876,786420,2,0.88745,-0.50244,0.02759,-4.557,2.008,1.496,ergonomis
2026-05-20 17:39:02.620,1182282076,786620,1,0.97363,-0.08105,0.50146,-6.351,6.885,-3.817,ergonomis
2026-05-20 17:39:02.620,1182282076,786620,2,0.90088,-0.52515,0.01929,-2.687,1.908,0.962,ergonomis
2026-05-20 17:39:02.820,1182282276,786820,1,0.96069,-0.10938,0.50415,2.817,4.122,-1.023,ergonomis
2026-05-20 17:39:02.820,1182282276,786820,2,0.89868,-0.51245,0.02979,-3.038,3.87,-0.832,ergonomis
2026-05-20 17:39:02.020,1182281476,787020,1,0.94922,-0.08813,0.50122,-4.397,2.756,-3.275,ergonomis
2026-05-20 17:39:02.020,1182281476,787020,2,0.89209,-0.5022,0.0127,-3.58,5.053,-0.489,ergonomis
2026-05-20 17:39:02.220,1182281676,787220,1,0.95679,-0.09521,0.52124,-3.977,3.947,-3.145,ergonomis
2026-05-20 17:39:02.220,1182281676,787220,2,0.90234,-0.49658,0.03589,-5.328,5.641,0.275,ergonomis
2026-05-20 17:39:03.420,1182282876,787420,1,0.95825,-0.08569,0.52856,-4.26,0.237,-1.679,ergonomis
2026-05-20 17:39:03.420,1182282876,787420,2,0.88574,-0.50757,0.04248,0.008,1.176,-0.191,ergonomis
2026-05-20 17:39:03.620,1182283076,787620,1,0.96191,-0.07422,0.52563,-1.817,1.267,-1.153,ergonomis
2026-05-20 17:39:03.620,1182283076,787620,2,0.88501,-0.50293,0.052,-1.634,2.328,0.702,ergonomis
2026-05-20 17:39:03.820,1182283276,787820,1,0.96167,-0.08521,0.53467,-0.305,2.458,0.115,ergonomis
